"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-607 0.341744573490185 2 28 "GO:0008306" "associative learning" 0.555200174597619
180 0.746596546998101 2 37 "GO:0008333" "endosome to lysosome transport" 0.851869785767167
-57 0.894596764778103 2 61 "GO:0008340" "determination of adult lifespan" 0.937846990047273
-368 0.63494034069846 2 19 "GO:0008344" "adult locomotory behavior" 0.788473660278565
1418 0.0359941055895095 2 25 "GO:0008356" "asymmetric cell division" 0.142866777484373
871 0.0366599478857803 3 66 "GO:0008360" "regulation of cell shape" 0.144396735458332
440 0.072025185650817 3 194 "GO:0008361;GO:0032535;GO:0090066" "regulation of anatomical structure size" 0.225569000809399
-1399 8.38347136041211e-13 2 306 "GO:0008380" "RNA splicing" 9.59441722358275e-11
-814 0.143307497495608 2 37 "GO:0008406" "gonad development" 0.345278882854915
1289 0.0435576091307883 2 28 "GO:0008582;GO:1904396" "regulation of neuromuscular junction development" 0.162258001463696
215 0.799058921250995 5 16 "GO:0008584" "male gonad development" 0.883554148028475
-903 0.0459636971906397 3 56 "GO:0008589" "regulation of smoothened signaling pathway" 0.166114414408277
-948 0.160779863532007 3 25 "GO:0008593" "regulation of Notch signaling pathway" 0.371724488076245
-1888 0.0177486397541771 3 18 "GO:0008608" "attachment of spindle microtubules to kinetochore" 0.0909507410288677
450 0.00435086601881053 2 478 "GO:0008610" "lipid biosynthetic process" 0.0318960284653014
-1534 0.0423625793099342 6 20 "GO:0008630" "intrinsic apoptotic signaling pathway in response to DNA damage" 0.158810287926887
1690 6.52255088784904e-05 4 64 "GO:0008643" "carbohydrate transport" 0.00127966236466372
1160 5.60364126256164e-07 3 216 "GO:0008652;GO:1901607" "cellular amino acid biosynthetic process" 1.99025879325465e-05
228 0.362911103430919 2 184 "GO:0008654" "phospholipid biosynthetic process" 0.575504627135578
1002 0.116888128175581 6 28 "GO:0009060" "aerobic respiration" 0.305958759900504
1000 0.00868776440999769 2 79 "GO:0009062;GO:0019395;GO:0034440" "fatty acid catabolic process" 0.0538299394921126
99 0.711286403598565 3 161 "GO:0009063;GO:1901606" "cellular amino acid catabolic process" 0.833001700632771
130 0.67586557627944 4 119 "GO:0009064" "glutamine family amino acid metabolic process" 0.813191715383647
-359 0.660980634479634 5 17 "GO:0009065" "glutamine family amino acid catabolic process" 0.804264682237475
852 0.00813971590151886 4 111 "GO:0009066" "aspartate family amino acid metabolic process" 0.0517525146824965
873 0.0266258699044697 6 74 "GO:0009067" "aspartate family amino acid biosynthetic process" 0.11571580591394
283 0.65806131204232 4 28 "GO:0009068" "aspartate family amino acid catabolic process" 0.803084302610888
243 0.523670389788543 7 79 "GO:0009069" "serine family amino acid metabolic process" 0.710178408798156
809 0.0909645689354669 3 50 "GO:0009070" "serine family amino acid biosynthetic process" 0.261534884385814
-831 0.209915746256017 3 26 "GO:0009071" "serine family amino acid catabolic process" 0.43071460364332
1686 0.000193043940544233 3 56 "GO:0009072" "aromatic amino acid family metabolic process" 0.0028877468343539
713 0.22600294382416 2 33 "GO:0009074" "aromatic amino acid family catabolic process" 0.447703778883739
505 0.268777877644605 3 55 "GO:0009081" "branched-chain amino acid metabolic process" 0.492997060158216
273 0.663746083802381 5 29 "GO:0009083" "branched-chain amino acid catabolic process" 0.806676656420593
1080 0.0226677527603097 5 51 "GO:0009084" "glutamine family amino acid biosynthetic process" 0.106644364173821
1279 0.0638262976569657 2 24 "GO:0009085" "lysine biosynthetic process" 0.212068021247338
2506 0.00222671154152286 3 17 "GO:0009089;GO:0046451" "lysine biosynthetic process via diaminopimelate" 0.0202071620067713
358 0.432160339242681 3 55 "GO:0009100" "glycoprotein metabolic process" 0.633630105935888
271 0.374139370450807 -1 124 "GO:0009108" "obsolete coenzyme biosynthetic process" 0.584770184467877
462 0.267739753218449 2 66 "GO:0009110;GO:0042364" "vitamin biosynthetic process" 0.492997060158216
395 0.20066740517767 2 121 "GO:0009116;GO:0009119" "nucleoside metabolic process" 0.418288798773968
-159 0.268760817589201 2 578 "GO:0009117;GO:0006753;GO:0055086" "nucleobase-containing small molecule metabolic process" 0.492997060158216
-344 0.130278174158898 2 225 "GO:0009123;GO:0009126;GO:0009161;GO:0009167" "nucleoside monophosphate metabolic process" 0.327284193618695
-157 0.638707521217936 2 103 "GO:0009124;GO:0009156" "nucleoside monophosphate biosynthetic process" 0.790152088103537
-355 0.39026447458923 3 67 "GO:0009127;GO:0009168" "purine nucleoside monophosphate biosynthetic process" 0.5972844113327
-169 0.791920522543292 5 28 "GO:0009148;GO:0009147" "pyrimidine nucleoside triphosphate metabolic process" 0.880386549616396
-293 0.080595368923861 3 419 "GO:0009150;GO:0006163;GO:0009259;GO:0072521;GO:0019693" "ribose phosphate metabolic process" 0.243084128818673
-375 0.152052327609725 3 169 "GO:0009152;GO:0006164;GO:0009260;GO:0072522;GO:0046390" "ribose phosphate biosynthetic process" 0.358384204663654
13 0.985551914214033 5 22 "GO:0009154;GO:0009261" "ribonucleotide catabolic process" 0.990865971585435
394 0.307397905422792 2 77 "GO:0009163;GO:1901659;GO:0042455" "glycosyl compound biosynthetic process" 0.530758458559092
-114 0.619433666970776 2 222 "GO:0009165;GO:1901293" "nucleoside phosphate biosynthetic process" 0.777632501536079
136 0.780744017646928 2 48 "GO:0009166;GO:1901292" "nucleoside phosphate catabolic process" 0.87504498169351
-1361 0.0440561027109218 2 25 "GO:0009187" "cyclic nucleotide metabolic process" 0.163229445295861
-509 0.511766734872119 2 19 "GO:0009200" "deoxyribonucleoside triphosphate metabolic process" 0.700491344741904
-1075 0.00988605321884906 3 66 "GO:0009201;GO:0009142" "nucleoside triphosphate biosynthetic process" 0.0592013652058984
-652 0.00503776159920293 3 215 "GO:0009205;GO:0009144;GO:0009199;GO:0009141" "nucleoside triphosphate metabolic process" 0.0355403729258837
-1207 0.0155163771304437 3 46 "GO:0009206;GO:0009145" "purine nucleoside triphosphate biosynthetic process" 0.081742884140511
-550 0.445494741947783 2 22 "GO:0009209;GO:0009208;GO:0006241;GO:0046036" "pyrimidine ribonucleoside triphosphate biosynthetic process" 0.646736552792412
656 0.265296789847529 2 33 "GO:0009225" "nucleotide-sugar metabolic process" 0.49100892845377
-775 0.330658382801921 2 18 "GO:0009226" "nucleotide-sugar biosynthetic process" 0.549319571428998
697 0.259112816174812 2 30 "GO:0009247" "glycolipid biosynthetic process" 0.483489493949378
731 0.221056483366077 2 32 "GO:0009251" "glucan catabolic process" 0.443032584604543
-432 0.462828501648951 2 33 "GO:0009262" "deoxyribonucleotide metabolic process" 0.65935457358011
-616 0.426915067803115 5 19 "GO:0009263" "deoxyribonucleotide biosynthetic process" 0.628624045514236
-470 0.0342460779711935 2 236 "GO:0009266" "response to temperature stimulus" 0.13751836378296
93 0.670111080831201 2 246 "GO:0009267;GO:0031669;GO:0042594;GO:0031668;GO:0071496" "cellular response to external stimulus" 0.811028163774732
-132 0.740823175669269 3 72 "GO:0009268" "response to pH" 0.849719232671879
478 0.454110087213473 6 28 "GO:0009309;GO:0042401" "cellular biogenic amine biosynthetic process" 0.654630356654832
401 0.421691534281087 2 46 "GO:0009311" "oligosaccharide metabolic process" 0.624055000444712
-381 0.623255067841983 5 19 "GO:0009312" "oligosaccharide biosynthetic process" 0.779068834802479
-468 0.0135866103976357 2 326 "GO:0009314;GO:0009416" "response to radiation" 0.0734604131735683
-65 0.925236932857171 3 24 "GO:0009394;GO:0019692" "deoxyribose phosphate metabolic process" 0.954887034676735
1728 0.0257910818763347 3 19 "GO:0009404" "toxin metabolic process" 0.113524847575319
-314 0.487968295863307 2 56 "GO:0009405" "pathogenesis" 0.681786163549279
-722 0.0102087348758615 2 146 "GO:0009408" "response to heat" 0.0609565038964484
-175 0.660438337958674 2 72 "GO:0009409" "response to cold" 0.804079773164816
-508 0.102590220676187 5 119 "GO:0009411" "response to UV" 0.281818406407468
-252 0.609755706511543 3 47 "GO:0009414;GO:0009415" "response to water" 0.770139028457252
1216 0.0569250924423234 2 28 "GO:0009435;GO:0019359;GO:0019363" "pyridine nucleotide biosynthetic process" 0.195402591355338
2365 0.00510213158760936 3 16 "GO:0009438" "methylglyoxal metabolic process" 0.0357496294914125
-714 0.00788851344600904 5 160 "GO:0009451" "RNA modification" 0.0511016908766623
-247 0.599319019046024 2 52 "GO:0009581;GO:0009582" "detection of abiotic stimulus" 0.765012351900873
1558 0.00913893263306403 2 32 "GO:0009593" "detection of chemical stimulus" 0.0555345168852859
-8 0.94252514341689 2 891 "GO:0009605" "response to external stimulus" 0.965370168627322
54 0.720765487371406 2 514 "GO:0009607;GO:0051707;GO:0043207" "response to biotic stimulus" 0.836791015846085
744 0.0418502896542834 3 86 "GO:0009611" "response to wounding" 0.158186415940961
-739 0.151917729354764 3 43 "GO:0009612" "response to mechanical stimulus" 0.358384204663654
-371 0.35975051726558 2 70 "GO:0009615" "response to virus" 0.574040329641437
-41 0.861937717301926 2 207 "GO:0009617" "response to bacterium" 0.920950050644174
747 0.0687444023617655 2 68 "GO:0009620;GO:0050832" "response to fungus" 0.219555765682538
637 0.399299691625238 5 20 "GO:0009626;GO:0034050" "programmed cell death induced by symbiont" 0.603933454293679
-263 0.0256158865627885 2 891 "GO:0009628" "response to abiotic stimulus" 0.113237610127348
1112 0.0116338218247588 3 59 "GO:0009636" "response to toxic substance" 0.0660211376281078
1538 0.0370399665597673 2 21 "GO:0009637" "response to blue light" 0.145061465994526
-1286 0.0571000697998795 2 25 "GO:0009639" "response to red or far red light" 0.195402591355338
-9 0.986767813634139 2 43 "GO:0009642" "response to light intensity" 0.991581315164062
1623 0.0415104399473119 2 18 "GO:0009645" "response to low light intensity stimulus" 0.15719026891813
-900 0.272016763881563 2 17 "GO:0009648" "photoperiodism" 0.495450516000017
235 0.693816205151758 2 32 "GO:0009649" "entrainment of circadian clock" 0.824732476983625
-101 0.735464741681558 3 130 "GO:0009651" "response to salt stress" 0.845456120459827
-328 0.0243900454119481 2 564 "GO:0009653" "anatomical structure morphogenesis" 0.109224985975246
-821 0.234160975064806 2 24 "GO:0009657;GO:0009658" "plastid organization" 0.456359137780038
-184 0.257258032689581 2 451 "GO:0009719" "response to endogenous stimulus" 0.482061961373314
-1174 0.140610060030695 2 18 "GO:0009723" "response to ethylene" 0.341436015630071
-244 0.194782829915768 2 331 "GO:0009725" "response to hormone" 0.411541158591264
223 0.705291784292465 3 33 "GO:0009733" "response to auxin" 0.83164498703549
-698 0.367997212263787 5 19 "GO:0009734" "auxin-activated signaling pathway" 0.578241233610527
879 0.0586251828243483 4 53 "GO:0009735" "response to cytokinin" 0.199286925112471
-423 0.333074036648133 3 60 "GO:0009737" "response to abscisic acid" 0.551378868826326
421 0.191250681444415 2 111 "GO:0009738" "abscisic acid-activated signaling pathway" 0.40996504034911
832 0.170744268279696 2 31 "GO:0009742" "brassinosteroid mediated signaling pathway" 0.386705720918999
359 0.361422246982364 4 74 "GO:0009743" "response to carbohydrate" 0.57502768048851
1109 0.142295456304676 6 20 "GO:0009744;GO:0034285" "response to disaccharide" 0.344047699516001
815 0.0952437880675079 6 48 "GO:0009746;GO:0034284;GO:0009749" "response to monosaccharide" 0.269361092537733
-36 0.885382021510697 4 184 "GO:0009755" "hormone-mediated signaling pathway" 0.934847239524365
-2967 1.08062374965187e-12 4 66 "GO:0009765" "photosynthesis, light harvesting" 1.1716236443594e-10
1453 0.00437104740051012 3 44 "GO:0009787;GO:1905957;GO:1901419" "regulation of response to alcohol" 0.0319303462590456
2351 0.00110264892818702 2 22 "GO:0009788;GO:1905958;GO:1901420" "negative regulation of abscisic acid-activated signaling pathway" 0.0120182899051072
898 0.223398432294619 3 21 "GO:0009789;GO:1901421;GO:1905959" "positive regulation of abscisic acid-activated signaling pathway" 0.444856985049131
-356 0.185644304761808 3 160 "GO:0009790" "embryo development" 0.40216288636073
46 0.867771344426325 2 149 "GO:0009791" "post-embryonic development" 0.924784774711966
-339 0.350346300942392 2 87 "GO:0009792" "embryo development ending in birth or egg hatching" 0.564279421377113
-370 0.350711125310143 3 73 "GO:0009793" "embryo development ending in seed dormancy" 0.564425717296011
665 0.265848516383772 3 32 "GO:0009798" "axis specification" 0.491164075112619
-276 0.639025912029365 3 33 "GO:0009826" "unidimensional cell growth" 0.790152088103537
1734 0.010321038053968 2 25 "GO:0009845" "seed germination" 0.0612361252600884
224 0.791284789164572 2 16 "GO:0009846" "pollen germination" 0.880386549616396
275 0.702886938019852 3 22 "GO:0009860;GO:0009932" "cell tip growth" 0.830244892385834
-1109 0.175921247080118 2 17 "GO:0009867" "jasmonic acid mediated signaling pathway" 0.392387197490519
-15 0.985574939698328 2 17 "GO:0009880" "embryonic pattern specification" 0.990865971585435
1220 0.0194173069536072 3 42 "GO:0009886" "post-embryonic animal morphogenesis" 0.0959224276365248
-603 0.041235334137202 3 132 "GO:0009887" "animal organ morphogenesis" 0.156724701702281
-340 0.253240414861974 3 130 "GO:0009888" "tissue development" 0.47904063784726
-918 4.36356272945528e-09 2 486 "GO:0009890;GO:0010558;GO:0031327;GO:2000113;GO:0045934" "negative regulation of biosynthetic process" 2.36551032175734e-07
-478 4.92783070872698e-06 2 1157 "GO:0009893;GO:0010604;GO:0031325;GO:0051173" "positive regulation of metabolic process" 0.0001335701481576
-469 0.00335025028215947 2 465 "GO:0009894;GO:0031329" "regulation of catabolic process" 0.0261421044744262
-730 0.01322197265322 2 133 "GO:0009895;GO:0031330" "negative regulation of catabolic process" 0.0721160206196924
-171 0.439611172061136 2 237 "GO:0009896;GO:0031331" "positive regulation of catabolic process" 0.641813617608746
-53 0.906190804154009 2 57 "GO:0009908;GO:0090567;GO:0048367" "shoot system development" 0.944729112829834
475 0.529763016724465 3 20 "GO:0009909" "regulation of flower development" 0.716083867750917
-383 0.570665482582397 4 25 "GO:0009914" "hormone transport" 0.747343225759528
-392 0.499079019647385 2 34 "GO:0009952" "anterior/posterior pattern specification" 0.691393934413997
-672 0.362041536069907 4 21 "GO:0009953" "dorsal/ventral pattern formation" 0.575467256407414
99 0.360452591630874 2 1073 "GO:0009966;GO:0010646;GO:0023051" "regulation of cell communication" 0.574270950316783
491 0.00270135799897343 2 443 "GO:0009967;GO:0010647;GO:0023056" "positive regulation of cell communication" 0.0226211279588832
16 0.911334105034864 2 578 "GO:0009968;GO:0010648;GO:0023057;GO:0048585" "negative regulation of response to stimulus" 0.947486370909706
149 0.864828888545211 2 15 "GO:0010001" "glial cell differentiation" 0.923081611607842
-140 0.219576731906703 2 947 "GO:0010033" "response to organic substance" 0.442158423976352
133 0.450346341222918 2 377 "GO:0010035" "response to inorganic substance" 0.651026991522253
279 0.216347612082333 2 228 "GO:0010038" "response to metal ion" 0.437795757258945
2211 0.00434812913334227 3 19 "GO:0010043" "response to zinc ion" 0.0318960284653014
-643 0.394939089294541 4 20 "GO:0010087" "phloem or xylem histogenesis" 0.600867447523452
-690 0.386434125917902 3 18 "GO:0010119" "regulation of stomatal movement" 0.59407037267976
392 0.553952946896995 3 26 "GO:0010150;GO:0090693" "leaf senescence" 0.731033357211922
-2436 0.0039272270091028 2 16 "GO:0010165" "response to X-ray" 0.0295258672947145
478 0.537737715026502 3 19 "GO:0010183;GO:0050918" "positive chemotaxis" 0.721654523097455
-1666 0.000566580928584401 3 49 "GO:0010212" "response to ionizing radiation" 0.00682547785312202
88 0.856206984005658 2 49 "GO:0010224" "response to UV-B" 0.919129586391238
-1117 0.160587790291387 3 18 "GO:0010228" "vegetative to reproductive phase transition of meristem" 0.371697582022761
-174 0.308343654086011 2 405 "GO:0010243;GO:1901698" "response to nitrogen compound" 0.531093584796975
-637 0.411605210632411 2 19 "GO:0010257;GO:0032981;GO:0097031" "NADH dehydrogenase complex assembly" 0.613545828138897
-1348 0.0419896937743105 2 26 "GO:0010332;GO:0071479" "response to gamma radiation" 0.158422654166813
146 0.777259104521831 4 43 "GO:0010383;GO:0016998;GO:0044347" "cell wall polysaccharide metabolic process" 0.872088102023405
-319 0.335319063381334 2 105 "GO:0010389;GO:1902749" "regulation of cell cycle G2/M phase transition" 0.552338772121275
-1255 0.0536271043830146 2 27 "GO:0010410;GO:0045491;GO:0045493" "hemicellulose metabolic process" 0.18755829376742
346 0.654994691882173 3 19 "GO:0010453" "regulation of cell fate commitment" 0.801080639884809
1629 0.0181995603235945 6 24 "GO:0010466;GO:0010951" "negative regulation of endopeptidase activity" 0.0925706031274189
-1002 0.0886086506780738 2 33 "GO:0010467" "gene expression" 0.257756509484014
932 0.0410400405918203 3 55 "GO:0010469" "regulation of signaling receptor activity" 0.156270764545563
234 0.170555059003082 5 405 "GO:0010498;GO:0030163;GO:0043161" "protein catabolic process" 0.386705720918999
2784 2.23514093021679e-06 2 33 "GO:0010499" "proteasomal ubiquitin-independent protein catabolic process" 6.57770045178084e-05
-323 0.237097221723405 4 155 "GO:0010506" "regulation of autophagy" 0.460339563383802
-483 0.303419807512201 5 52 "GO:0010507" "negative regulation of autophagy" 0.526365099645327
305 0.511661922858134 5 53 "GO:0010508" "positive regulation of autophagy" 0.700491344741904
1212 0.0674543524911785 2 26 "GO:0010518;GO:0060193" "positive regulation of lipase activity" 0.217983216725374
928 0.257482407806194 2 17 "GO:0010519;GO:0060192;GO:1900275" "negative regulation of lipase activity" 0.482061961373314
978 0.125870745916827 2 28 "GO:0010522;GO:0051279;GO:0090279" "regulation of calcium ion transport into cytosol" 0.321704387827126
-518 0.00280872143765781 4 392 "GO:0010564" "regulation of cell cycle process" 0.0229601831808535
314 0.577033692670509 3 36 "GO:0010565" "regulation of cellular ketone metabolic process" 0.75143442405736
-870 0.288145858725422 4 17 "GO:0010569" "regulation of double-strand break repair via homologous recombination" 0.514367824067911
-670 0.312345547867286 2 26 "GO:0010594" "regulation of endothelial cell migration" 0.533968322495111
37 0.964745200983585 3 16 "GO:0010595" "positive regulation of endothelial cell migration" 0.980935396853991
-513 5.56097536636414e-06 2 973 "GO:0010605;GO:0009892" "negative regulation of metabolic process" 0.000146866785316797
16 0.984886746889104 4 17 "GO:0010611;GO:0014743;GO:0043502" "regulation of muscle hypertrophy" 0.990865971585435
2610 0.0004019055069871 2 21 "GO:0010623" "programmed cell death involved in cell development" 0.00514239344343743
-946 2.88696620348086e-10 4 530 "GO:0010628" "positive regulation of gene expression" 1.8584844934908e-08
-669 2.52110192045157e-06 4 595 "GO:0010629" "negative regulation of gene expression" 7.21315271684755e-05
-302 0.394747318552295 4 91 "GO:0010632" "regulation of epithelial cell migration" 0.600867447523452
-57 0.923664753176889 2 32 "GO:0010634" "positive regulation of epithelial cell migration" 0.954462887353573
-256 0.187359500355642 2 311 "GO:0010638" "positive regulation of organelle organization" 0.40399564094404
325 0.164260409883548 2 213 "GO:0010639" "negative regulation of organelle organization" 0.375556542020099
454 0.324361584992253 2 54 "GO:0010675;GO:0043255" "regulation of cellular carbohydrate metabolic process" 0.545902667552321
9 0.970711941567061 5 187 "GO:0010720;GO:0045666;GO:0050769;GO:0051962" "positive regulation of cell development" 0.984172032123027
631 0.381359684960059 2 22 "GO:0010737" "protein kinase A signaling" 0.591697764971421
323 0.388501383960234 3 82 "GO:0010769" "regulation of cell morphogenesis involved in differentiation" 0.596358309208705
688 0.328790008048215 2 23 "GO:0010770" "positive regulation of cell morphogenesis involved in differentiation" 0.54798401181317
755 0.273918148850879 4 24 "GO:0010771" "negative regulation of cell morphogenesis involved in differentiation" 0.497155406724943
210 0.710097943625503 2 36 "GO:0010810" "regulation of cell-substrate adhesion" 0.832557495000094
716 0.396344467862082 2 16 "GO:0010811" "positive regulation of cell-substrate adhesion" 0.601699791425173
442 0.119461663012803 3 143 "GO:0010817" "regulation of hormone levels" 0.310720992179765
474 0.321446867548508 6 50 "GO:0010821" "regulation of mitochondrion organization" 0.542770940286825
-178 0.808794521509689 2 21 "GO:0010822" "positive regulation of mitochondrion organization" 0.890019612345064
1641 0.0298411439576412 4 20 "GO:0010823" "negative regulation of mitochondrion organization" 0.125199096848759
1542 0.008786474084255 7 33 "GO:0010827" "regulation of glucose transmembrane transport" 0.0540302585479561
1590 0.0128318162819668 5 28 "GO:0010828;GO:1903961" "positive regulation of anion transmembrane transport" 0.0706779185584268
2063 0.00778668294362896 4 19 "GO:0010863" "positive regulation of phospholipase C activity" 0.0506011572992923
-70 0.934242260817224 3 16 "GO:0010883" "regulation of lipid storage" 0.960545081546358
-578 0.349077889618047 3 30 "GO:0010906" "regulation of glucose metabolic process" 0.56281529792824
101 0.8767116803505 3 27 "GO:0010921;GO:0043666" "regulation of phosphatase activity" 0.93034291825503
1040 0.204330349986193 3 17 "GO:0010923;GO:0035305" "negative regulation of dephosphorylation" 0.424315041301973
849 0.076133821390323 2 50 "GO:0010927" "cellular component assembly involved in morphogenesis" 0.233039631595937
305 0.0644839631646044 3 434 "GO:0010941;GO:0042981;GO:0043067" "regulation of cell death" 0.213221451234486
275 0.299052543206704 2 165 "GO:0010942;GO:0043065;GO:0043068" "positive regulation of cell death" 0.523405470693127
-423 0.0814110586372421 6 197 "GO:0010948;GO:1901991;GO:0045930;GO:1901988" "negative regulation of cell cycle process" 0.244323935776251
33 0.95270021961431 4 38 "GO:0010950;GO:0010952" "positive regulation of peptidase activity" 0.971490937656694
752 0.388803434857148 3 15 "GO:0010955;GO:1903318" "negative regulation of protein processing" 0.596377569475596
738 0.0271301171753934 5 103 "GO:0010959" "regulation of metal ion transport" 0.117411851641408
-553 0.123637620721905 3 89 "GO:0010965;GO:1905818;GO:0030071;GO:1902099" "regulation of chromosome separation" 0.318366873358905
-1536 8.03979432945121e-09 3 163 "GO:0010970;GO:0030705;GO:0099111" "microtubule-based transport" 3.94332769492131e-07
-251 0.733863853343481 3 21 "GO:0010971;GO:1902751" "positive regulation of cell cycle G2/M phase transition" 0.845456120459827
-163 0.706898238980166 2 61 "GO:0010972;GO:1902750" "negative regulation of cell cycle G2/M phase transition" 0.83164498703549
-226 0.420644171197352 3 146 "GO:0010976;GO:0031346" "positive regulation of cell projection organization" 0.623400714148594
855 0.065914825483959 7 53 "GO:0010977;GO:0045665" "negative regulation of neuron differentiation" 0.214509542649219
-111 0.885981439652875 2 19 "GO:0014013" "regulation of gliogenesis" 0.935000904551702
-1906 0.000608438006298356 4 37 "GO:0014065;GO:0036092" "phosphatidylinositol 3-kinase signaling" 0.00728710635450357
209 0.782202442263438 2 20 "GO:0014066" "regulation of phosphatidylinositol 3-kinase signaling" 0.875286588858737
-222 0.266977179889818 4 293 "GO:0014070" "response to organic cyclic compound" 0.492807339223141
241 0.749520691002862 5 20 "GO:0014072;GO:0043278" "response to morphine" 0.853621678040732
149 0.708634157209557 3 72 "GO:0014074;GO:0046683" "response to purine-containing compound" 0.832557495000094
-1161 0.124269659720513 2 20 "GO:0014823" "response to activity" 0.319196382823263
1263 0.123216825214044 5 17 "GO:0014910" "regulation of smooth muscle cell migration" 0.317680425457986
994 0.211879993119401 2 18 "GO:0015693" "magnesium ion transport" 0.432952657992559
1189 0.0727613564790159 6 26 "GO:0015695" "organic cation transport" 0.227103627798141
233 0.616620766882989 2 53 "GO:0015696" "ammonium transport" 0.7759552717037
-136 0.692293462294674 4 97 "GO:0015698" "inorganic anion transport" 0.823873213360502
792 0.00036310719227842 4 236 "GO:0015711" "organic anion transport" 0.00476433640823914
254 0.602879458154546 6 48 "GO:0015718" "monocarboxylic acid transport" 0.76626961985588
221 0.574540654949523 2 74 "GO:0015748" "organophosphate ester transport" 0.749559055855616
2139 0.00464384107714745 2 20 "GO:0015780;GO:0090481" "nucleotide-sugar transmembrane transport" 0.0336841993624076
361 0.659834830622177 3 17 "GO:0015802;GO:0015809" "basic amino acid transport" 0.803820077517259
1799 0.00567592928843932 3 27 "GO:0015807;GO:1902475" "L-amino acid transport" 0.0389747144472833
404 0.000105543035135881 6 1168 "GO:0015833;GO:0042886;GO:0015031;GO:0045184" "establishment of protein localization" 0.00184253095237216
310 0.552329178812641 2 42 "GO:0015850" "organic hydroxy compound transport" 0.731033357211922
498 0.412286677231893 8 31 "GO:0015908" "fatty acid transport" 0.61392149955004
-540 0.338412058620205 2 36 "GO:0015914" "phospholipid transport" 0.553004467012331
493 0.465370310199419 2 25 "GO:0015918;GO:0030301" "sterol transport" 0.660691136465061
-134 0.587599547508255 2 189 "GO:0015931" "nucleobase-containing compound transport" 0.756534417416878
-1810 0.00245755756598326 3 32 "GO:0015979" "photosynthesis" 0.0214515618047691
-250 0.545708364077421 4 67 "GO:0015980" "energy derivation by oxidation of organic compounds" 0.727611152103228
-2543 0.000124787760869482 2 26 "GO:0015994;GO:0015995" "chlorophyll metabolic process" 0.00212448584620771
-182 0.472073249356123 2 180 "GO:0016032" "viral process" 0.667905833567042
1088 4.59084033211775e-06 2 206 "GO:0016042" "lipid catabolic process" 0.000126095081122168
147 0.688752387972977 2 85 "GO:0016049;GO:0060560;GO:0048588" "cell growth" 0.823221302450197
705 0.00279033526625407 2 209 "GO:0016050" "vesicle organization" 0.0229007595557107
159 0.587393775110604 4 135 "GO:0016051" "carbohydrate biosynthetic process" 0.756534417416878
139 0.508539106871467 2 263 "GO:0016052" "carbohydrate catabolic process" 0.699793293356862
811 9.74200028883418e-07 3 432 "GO:0016053;GO:0046394" "organic acid biosynthetic process" 3.08746470692283e-05
174 0.659411873220835 6 74 "GO:0016055;GO:1905114" "Wnt signaling pathway" 0.803780153156758
-1419 0.0263833115662422 7 28 "GO:0016073" "snRNA metabolic process" 0.115147503869616
-1653 0.0286670436854274 4 20 "GO:0016075;GO:0034661" "ncRNA catabolic process" 0.122265238078634
714 0.161710511579425 3 44 "GO:0016101" "diterpenoid metabolic process" 0.372263269518561
-2623 0.00263886767536536 3 15 "GO:0016108;GO:0016116" "tetraterpenoid metabolic process" 0.0223706477829327
-896 0.0438446268484158 2 58 "GO:0016114;GO:0008299" "isoprenoid biosynthetic process" 0.162738614968895
14 0.967833043122887 3 96 "GO:0016125" "sterol metabolic process" 0.983565017987014
291 0.535596674800636 2 52 "GO:0016126" "sterol biosynthetic process" 0.721130163457065
62 0.943233195565989 3 15 "GO:0016129;GO:0016128" "phytosteroid metabolic process" 0.965370168627322
1566 0.0492003230653344 2 18 "GO:0016137" "glycoside metabolic process" 0.175047781545058
774 2.47891551641191e-11 2 921 "GO:0016192" "vesicle-mediated transport" 2.2202460712211e-09
427 0.0561401531116974 2 233 "GO:0016197" "endosomal transport" 0.194043951796593
-1355 0.0545070794347774 4 23 "GO:0016202;GO:0048634;GO:1901861" "regulation of striated muscle tissue development" 0.189990835254892
547 0.338741096417837 3 35 "GO:0016226;GO:0031163" "iron-sulfur cluster assembly" 0.553004467012331
781 0.0651006022364666 4 64 "GO:0016236" "macroautophagy" 0.213384084535488
-645 0.382034163897826 8 21 "GO:0016239" "positive regulation of macroautophagy" 0.591697764971421
-632 0.169887547739712 5 54 "GO:0016241" "regulation of macroautophagy" 0.385852644259985
-1459 0.0840789439645756 2 16 "GO:0016242" "negative regulation of macroautophagy" 0.248497309278373
-377 0.00109249802464275 2 931 "GO:0016310;GO:0006468" "phosphorylation" 0.0119709889934259
367 0.148153484571063 5 180 "GO:0016311" "dephosphorylation" 0.351608500249297
191 0.815627534099137 2 17 "GO:0016358" "dendrite development" 0.894195167772338
-1503 0.0751195659064778 3 16 "GO:0016441" "posttranscriptional gene silencing" 0.230620425882778
-1493 4.88235008966494e-05 2 85 "GO:0016458" "gene silencing" 0.000986043253402919
-281 0.140883792857068 2 321 "GO:0016477;GO:0048870" "cell motility" 0.341436015630071
621 0.077330847517488 2 93 "GO:0016482" "cytosolic transport" 0.236285461973827
289 0.42829252711754 3 86 "GO:0016485" "protein processing" 0.629324462857293
-985 0.192381119116706 2 20 "GO:0016556" "mRNA modification" 0.4108702676248
